PlayedAt,TrackName,ArtistName,TrackId,TrackURL
"December 19, 2024 at 10:35PM",Limão,WIU,199VZyR8ocDzCF7wKCtvkY,https://open.spotify.com/track/199VZyR8ocDzCF7wKCtvkY
"December 19, 2024 at 10:35PM",Beyoncé 2,"Ryu, The Runner",48yfdCj8t8WuoITwpSXRcQ,https://open.spotify.com/track/48yfdCj8t8WuoITwpSXRcQ
"December 19, 2024 at 10:40PM",Para Casa,Van Zee,0mntIfcQjuA3Zc4xx7Pm8a,https://open.spotify.com/track/0mntIfcQjuA3Zc4xx7Pm8a
"December 19, 2024 at 10:42PM",Londres Freestyle,Veigh,5E6J5d0GB3yowau3SYig6F,https://open.spotify.com/track/5E6J5d0GB3yowau3SYig6F
"December 19, 2024 at 10:44PM",Dia Azul,Teto,1QjsRvdLEvUmKgCWh9cvd5,https://open.spotify.com/track/1QjsRvdLEvUmKgCWh9cvd5
"December 19, 2024 at 10:47PM",Life of an NPC,PRGMAT,5fwCrVlpXABeuPopviPeGG,https://open.spotify.com/track/5fwCrVlpXABeuPopviPeGG
"December 19, 2024 at 10:49PM",lovebird,flotate,17KHkEccHRhWYlZCqKDSNA,https://open.spotify.com/track/17KHkEccHRhWYlZCqKDSNA
"December 19, 2024 at 10:50PM",favour the brave,Rustique Beats,2TLObOpKa82LXdJwzEgP2M,https://open.spotify.com/track/2TLObOpKa82LXdJwzEgP2M
"December 19, 2024 at 10:52PM",new year's eve,super8memory,4NIYTZEm7gCIhg7Ivi3CDg,https://open.spotify.com/track/4NIYTZEm7gCIhg7Ivi3CDg
"December 19, 2024 at 10:55PM",Pumpkin Park,Marcos Caixa,26iGb1EeOCyt2VR9B4hpx5,https://open.spotify.com/track/26iGb1EeOCyt2VR9B4hpx5
"December 19, 2024 at 10:56PM",Kamada,Butterscotch,1XktyM1GKgmZ7gNKDMBSyC,https://open.spotify.com/track/1XktyM1GKgmZ7gNKDMBSyC
"December 19, 2024 at 10:59PM",Let's Fix Lena,Calm Like Carl,4Twiq3qI0o8qCSfmIeXlxV,https://open.spotify.com/track/4Twiq3qI0o8qCSfmIeXlxV
"December 19, 2024 at 11:02PM",canopy,mutedvibes,5XXF8WBjixXWOCG2VpfTOS,https://open.spotify.com/track/5XXF8WBjixXWOCG2VpfTOS
"December 19, 2024 at 11:04PM",Flights,SwuM,5MBQzDJGmntPw0kI2wJm1W,https://open.spotify.com/track/5MBQzDJGmntPw0kI2wJm1W
"December 19, 2024 at 11:06PM",Charlie Chaplin,Wibke Komi,6ZTPKYvLJXNcoIBJQFv3la,https://open.spotify.com/track/6ZTPKYvLJXNcoIBJQFv3la
"December 19, 2024 at 11:07PM",reconnecting,Clocktown Stars,21x8QFngUHniuJ76OSHKPH,https://open.spotify.com/track/21x8QFngUHniuJ76OSHKPH
"December 19, 2024 at 11:09PM",cycle of life,Cheeky Beez,5N6kN49QpZic3dBIvqQxRH,https://open.spotify.com/track/5N6kN49QpZic3dBIvqQxRH
"December 19, 2024 at 11:11PM",Golden Leaves,Kasimir,1Evo7pko1p8MazcfRkfQeJ,https://open.spotify.com/track/1Evo7pko1p8MazcfRkfQeJ
"December 19, 2024 at 11:13PM",Taproot,Beats for Trees,0M9s15GFz78rNi2t5Lgv7L,https://open.spotify.com/track/0M9s15GFz78rNi2t5Lgv7L
"December 19, 2024 at 11:16PM",Another Token Jazz Hour,PRGMAT,6eyxWCXr7PTBQpakV1p56O,https://open.spotify.com/track/6eyxWCXr7PTBQpakV1p56O
"December 19, 2024 at 11:19PM",Stellar Journey,Dr. Hall,3eyHbqF8Vkzv6JyGGN0Epb,https://open.spotify.com/track/3eyHbqF8Vkzv6JyGGN0Epb
"December 19, 2024 at 11:20PM",Multiply,A & C,2hn3t1cwovKmBKdLcTa76c,https://open.spotify.com/track/2hn3t1cwovKmBKdLcTa76c
"December 19, 2024 at 11:22PM",Blossoms,AHNAMUSICA,6RaS0E5JHcUq9pXkzW6bTM,https://open.spotify.com/track/6RaS0E5JHcUq9pXkzW6bTM
"December 19, 2024 at 11:24PM",Two Fishes,halfpastseven,1DuWjr1daphiUoOwYCGRfY,https://open.spotify.com/track/1DuWjr1daphiUoOwYCGRfY
"December 19, 2024 at 11:26PM",DREAMY,7th Indigo,5BpqczsIDRdI8Sjg3muSeB,https://open.spotify.com/track/5BpqczsIDRdI8Sjg3muSeB
"December 19, 2024 at 11:28PM",Sunday Funday,Vida,69SSNKlRiIl05N6x0drCUa,https://open.spotify.com/track/69SSNKlRiIl05N6x0drCUa
"December 19, 2024 at 11:30PM",Symbiotic Love,Platinum Dust,4WIOnbxtX6POno9PTlompk,https://open.spotify.com/track/4WIOnbxtX6POno9PTlompk
"December 19, 2024 at 11:32PM",Borrowed Time,squeeda,7D22txFMMJOgQZm8DvVszI,https://open.spotify.com/track/7D22txFMMJOgQZm8DvVszI
"December 19, 2024 at 11:34PM",Flourish,Mizlo,2mEay3PsQgJhdM7ab1T0k5,https://open.spotify.com/track/2mEay3PsQgJhdM7ab1T0k5
"December 19, 2024 at 11:35PM",Electra,Liphe,33cTyC63gQshywQr0nS6Y2,https://open.spotify.com/track/33cTyC63gQshywQr0nS6Y2
"December 19, 2024 at 11:37PM",Solitude,Neon Panda,4mjZxP6wc7FKV3ylwblakq,https://open.spotify.com/track/4mjZxP6wc7FKV3ylwblakq
"December 19, 2024 at 11:39PM",Mirror,Blue Bag,6wa6akH9SHPLIePf1Hl4Bs,https://open.spotify.com/track/6wa6akH9SHPLIePf1Hl4Bs
"December 19, 2024 at 11:41PM",west of dew,hope mona,7encaPzHJXQilEcPGHwU3H,https://open.spotify.com/track/7encaPzHJXQilEcPGHwU3H
"December 19, 2024 at 11:44PM",Lisabon,cmd f,08PythMQ97nIacc0AdIdnF,https://open.spotify.com/track/08PythMQ97nIacc0AdIdnF
"December 19, 2024 at 11:46PM",gradual,Sleepr Cell,2BsIIaj2hJ7rw8yFWMiL0A,https://open.spotify.com/track/2BsIIaj2hJ7rw8yFWMiL0A
"December 19, 2024 at 11:48PM",Master of None,Dusty Kadinsky,4X66WhMeDS5gJlXTOpGN56,https://open.spotify.com/track/4X66WhMeDS5gJlXTOpGN56
"December 19, 2024 at 11:49PM",Silly Spooles,Loufish,76stQSU4zcm91rGbDf9L2q,https://open.spotify.com/track/76stQSU4zcm91rGbDf9L2q
"December 19, 2024 at 11:50PM",Living Rooms,Otis Neon,3ah6FKGRz7ZM0xNY4olJUo,https://open.spotify.com/track/3ah6FKGRz7ZM0xNY4olJUo
"December 19, 2024 at 11:52PM",Paper Kites,Loose Principles,6OVR1eAheHHPaiQVka10Mg,https://open.spotify.com/track/6OVR1eAheHHPaiQVka10Mg
"December 19, 2024 at 11:54PM",Terra,Dpsht,6RHmpxgOzMYsZHhhkM4D3l,https://open.spotify.com/track/6RHmpxgOzMYsZHhhkM4D3l
"December 19, 2024 at 11:56PM",Apple Pie,Zoulzest,2z7RteoF2cj52dNLMshNmw,https://open.spotify.com/track/2z7RteoF2cj52dNLMshNmw
"December 19, 2024 at 11:57PM",Yellow,Loyae,6t0ihkmPbunxNnAzs45AZM,https://open.spotify.com/track/6t0ihkmPbunxNnAzs45AZM
"December 19, 2024 at 11:59PM",Trineos,Made in M,45qPHGAfaTDAyg11FMFkwY,https://open.spotify.com/track/45qPHGAfaTDAyg11FMFkwY
"December 20, 2024 at 12:00AM",hibernation mode,buggy beats,4Kii20h2MsA5HEt7K6mCPy,https://open.spotify.com/track/4Kii20h2MsA5HEt7K6mCPy
"December 20, 2024 at 12:02AM",Up In The Air,Jikuru,7tJVAgFmgggQ31YasQxcNf,https://open.spotify.com/track/7tJVAgFmgggQ31YasQxcNf
"December 20, 2024 at 12:04AM",Their Name Is Jazz,yoranda,7k489KmPZjNkvEMgSZdY2g,https://open.spotify.com/track/7k489KmPZjNkvEMgSZdY2g
"December 20, 2024 at 12:07AM",terminei recentemente,MC Cabelinho,32Pnch1VwRe5aEubdr5SaH,https://open.spotify.com/track/32Pnch1VwRe5aEubdr5SaH
"December 20, 2024 at 12:10AM",ngm é perfeito,MC Cabelinho,48s5RykIHKyvbE04ejMxH1,https://open.spotify.com/track/48s5RykIHKyvbE04ejMxH1
"December 20, 2024 at 12:13AM",acabou o amor,MC Cabelinho,3TuJODOhChHkg1pbMQ8RW4,https://open.spotify.com/track/3TuJODOhChHkg1pbMQ8RW4
"December 20, 2024 at 12:16AM",tigrinho,MC Cabelinho,56x69XVUEab7NtWMUYvcLe,https://open.spotify.com/track/56x69XVUEab7NtWMUYvcLe
"December 20, 2024 at 12:19AM",terminei recentemente,MC Cabelinho,32Pnch1VwRe5aEubdr5SaH,https://open.spotify.com/track/32Pnch1VwRe5aEubdr5SaH
"December 20, 2024 at 12:23AM",Balanço de Rede,WIU,0qaEgZu9Qq9D41zyiAiiro,https://open.spotify.com/track/0qaEgZu9Qq9D41zyiAiiro
"December 20, 2024 at 12:26AM",Voando Num Cisne Negro,Filipe Ret,45eASeDwKCiuTlVUl86jzh,https://open.spotify.com/track/45eASeDwKCiuTlVUl86jzh
"December 20, 2024 at 12:28AM",Vida Eterna,Filipe Ret,54uhguG9xPmCBB4NCbXaWw,https://open.spotify.com/track/54uhguG9xPmCBB4NCbXaWw
"December 20, 2024 at 12:31AM",Quando O Tempo Fechar,Filipe Ret,3Qmd1osh5bArdIRjhpafyz,https://open.spotify.com/track/3Qmd1osh5bArdIRjhpafyz
"December 20, 2024 at 12:34AM",Vibe Infinita,Filipe Ret,3zZzG8v295s437L9X8qjlZ,https://open.spotify.com/track/3zZzG8v295s437L9X8qjlZ
"December 20, 2024 at 12:36AM",Quero Paz,Filipe Ret,2jtg6PA6LmQQa7fS0a7MbF,https://open.spotify.com/track/2jtg6PA6LmQQa7fS0a7MbF
"December 20, 2024 at 12:39AM",Acima De Mim Só Deus,Filipe Ret,08adMS3hYWRQlYmUwGI5rB,https://open.spotify.com/track/08adMS3hYWRQlYmUwGI5rB
"December 20, 2024 at 12:42AM",TEMPO DO OURO,Alee,7a9sHTuIYHpwiAFUMgm7A7,https://open.spotify.com/track/7a9sHTuIYHpwiAFUMgm7A7
"December 20, 2024 at 12:23PM",Banco,Matuê,7MPQNyAX02uIEQCRsC4sgc,https://open.spotify.com/track/7MPQNyAX02uIEQCRsC4sgc
"December 20, 2024 at 12:26PM",tigrinho,MC Cabelinho,56x69XVUEab7NtWMUYvcLe,https://open.spotify.com/track/56x69XVUEab7NtWMUYvcLe
"December 20, 2024 at 12:29PM",terminei recentemente,MC Cabelinho,32Pnch1VwRe5aEubdr5SaH,https://open.spotify.com/track/32Pnch1VwRe5aEubdr5SaH
"December 20, 2024 at 12:32PM",ngm é perfeito,MC Cabelinho,48s5RykIHKyvbE04ejMxH1,https://open.spotify.com/track/48s5RykIHKyvbE04ejMxH1
"December 20, 2024 at 12:35PM",Balanço de Rede,WIU,0qaEgZu9Qq9D41zyiAiiro,https://open.spotify.com/track/0qaEgZu9Qq9D41zyiAiiro
"December 20, 2024 at 12:38PM",Voando Num Cisne Negro,Filipe Ret,45eASeDwKCiuTlVUl86jzh,https://open.spotify.com/track/45eASeDwKCiuTlVUl86jzh
"December 20, 2024 at 12:40PM",Vida Eterna,Filipe Ret,54uhguG9xPmCBB4NCbXaWw,https://open.spotify.com/track/54uhguG9xPmCBB4NCbXaWw
"December 20, 2024 at 12:43PM",Quando O Tempo Fechar,Filipe Ret,3Qmd1osh5bArdIRjhpafyz,https://open.spotify.com/track/3Qmd1osh5bArdIRjhpafyz
"December 20, 2024 at 03:52PM",terminei recentemente,MC Cabelinho,32Pnch1VwRe5aEubdr5SaH,https://open.spotify.com/track/32Pnch1VwRe5aEubdr5SaH
"December 20, 2024 at 03:55PM",TEMPO DO OURO,Alee,7a9sHTuIYHpwiAFUMgm7A7,https://open.spotify.com/track/7a9sHTuIYHpwiAFUMgm7A7
"December 20, 2024 at 03:59PM",ngm é perfeito,MC Cabelinho,48s5RykIHKyvbE04ejMxH1,https://open.spotify.com/track/48s5RykIHKyvbE04ejMxH1
"December 20, 2024 at 04:01PM",tigrinho,MC Cabelinho,56x69XVUEab7NtWMUYvcLe,https://open.spotify.com/track/56x69XVUEab7NtWMUYvcLe
"December 20, 2024 at 04:04PM",ALPINISTA SOCIAL,Alee,5SuhtRofSXwsvto7BXUk9z,https://open.spotify.com/track/5SuhtRofSXwsvto7BXUk9z
"December 20, 2024 at 04:09PM",PASSADO DE UM VILÃO,Alee,5gXH6r92zVkhgP1BF73J4b,https://open.spotify.com/track/5gXH6r92zVkhgP1BF73J4b
"December 20, 2024 at 06:41PM",EURO LIBRA,Brandão85,2f2dWfxzptwtFdUUNeCvBL,https://open.spotify.com/track/2f2dWfxzptwtFdUUNeCvBL
"December 20, 2024 at 06:45PM",nssmnsb,MC Cabelinho,2JQnJDm11xI1aPDydn5qIN,https://open.spotify.com/track/2JQnJDm11xI1aPDydn5qIN
"December 20, 2024 at 06:48PM",terminei recentemente,MC Cabelinho,32Pnch1VwRe5aEubdr5SaH,https://open.spotify.com/track/32Pnch1VwRe5aEubdr5SaH
"December 20, 2024 at 06:51PM",ngm é perfeito,MC Cabelinho,48s5RykIHKyvbE04ejMxH1,https://open.spotify.com/track/48s5RykIHKyvbE04ejMxH1
"December 20, 2024 at 06:55PM",acabou o amor,MC Cabelinho,3TuJODOhChHkg1pbMQ8RW4,https://open.spotify.com/track/3TuJODOhChHkg1pbMQ8RW4
"December 20, 2024 at 06:58PM",tigrinho,MC Cabelinho,56x69XVUEab7NtWMUYvcLe,https://open.spotify.com/track/56x69XVUEab7NtWMUYvcLe
"December 20, 2024 at 07:01PM",Bahia,Alee,5owa9sHRDBAS2cLuV206xy,https://open.spotify.com/track/5owa9sHRDBAS2cLuV206xy
"December 20, 2024 at 07:05PM",A Última Dança,Matuê,6Vv7VhPQoWJ8CzzmyRedm7,https://open.spotify.com/track/6Vv7VhPQoWJ8CzzmyRedm7
"December 20, 2024 at 07:08PM",Voando Num Cisne Negro,Filipe Ret,45eASeDwKCiuTlVUl86jzh,https://open.spotify.com/track/45eASeDwKCiuTlVUl86jzh
"December 20, 2024 at 07:12PM",Quem Manda É a 30,Matuê,18KpzkzNNX4myaqT0ROcVY,https://open.spotify.com/track/18KpzkzNNX4myaqT0ROcVY
"December 20, 2024 at 07:15PM",Lenda,Filipe Ret,4s9dSsjUpZDSh1NWi8hLcF,https://open.spotify.com/track/4s9dSsjUpZDSh1NWi8hLcF
"December 20, 2024 at 07:18PM",Cardi B,Alee,2MQuJ8rFdgKfdGzIagXD0G,https://open.spotify.com/track/2MQuJ8rFdgKfdGzIagXD0G
"December 20, 2024 at 07:23PM",Melhor Dia 7 - Sossego,Marcos Baroni,6P65f9BdtxqRaS39P8oIlW,https://open.spotify.com/track/6P65f9BdtxqRaS39P8oIlW
"December 20, 2024 at 07:26PM",CONFISSÕES PT2,Nagalli,0Q1ySdDoHDiotYn4nbMXNm,https://open.spotify.com/track/0Q1ySdDoHDiotYn4nbMXNm
"December 20, 2024 at 07:29PM",O PREÇO,MC Cabelinho,3lIaXuKD47ioj7h7DXyjX8,https://open.spotify.com/track/3lIaXuKD47ioj7h7DXyjX8
"December 20, 2024 at 07:32PM",acabou o amor,MC Cabelinho,3TuJODOhChHkg1pbMQ8RW4,https://open.spotify.com/track/3TuJODOhChHkg1pbMQ8RW4
"December 20, 2024 at 07:34PM",Crocodilo,Tz da Coronel,0Pk0rPFtQPg3vYGs6hSlEs,https://open.spotify.com/track/0Pk0rPFtQPg3vYGs6hSlEs
"December 20, 2024 at 07:38PM",3am,IssoQueÉSomDeRap,4SgRO5dqqaFeuWsn6FKoBM,https://open.spotify.com/track/4SgRO5dqqaFeuWsn6FKoBM
"December 20, 2024 at 07:40PM",Os Menino da Nova,Supernova Ent,1okn8NTTHVQuP4hghJi2Ec,https://open.spotify.com/track/1okn8NTTHVQuP4hghJi2Ec
"December 20, 2024 at 07:42PM",Vida Eterna,Filipe Ret,54uhguG9xPmCBB4NCbXaWw,https://open.spotify.com/track/54uhguG9xPmCBB4NCbXaWw
"December 20, 2024 at 07:45PM",Fim de Semana no Rio,Teto,7afaZ37wJJL6880z1NRgJS,https://open.spotify.com/track/7afaZ37wJJL6880z1NRgJS
"December 20, 2024 at 07:47PM",Quero Paz,Filipe Ret,2jtg6PA6LmQQa7fS0a7MbF,https://open.spotify.com/track/2jtg6PA6LmQQa7fS0a7MbF
"December 20, 2024 at 07:51PM",Castlevania,Matuê,3Kh5a6vXMiJtC35jMEfmyy,https://open.spotify.com/track/3Kh5a6vXMiJtC35jMEfmyy
"December 20, 2024 at 07:53PM",M4,Teto,07AQkmp456NpEnT8HR7WLy,https://open.spotify.com/track/07AQkmp456NpEnT8HR7WLy
"December 20, 2024 at 07:56PM",PASSADO DE UM VILÃO,Alee,5gXH6r92zVkhgP1BF73J4b,https://open.spotify.com/track/5gXH6r92zVkhgP1BF73J4b
"December 20, 2024 at 07:58PM",Bonjour,KayBlack,2tFmuYL5D8zqBHvs0nG5Tn,https://open.spotify.com/track/2tFmuYL5D8zqBHvs0nG5Tn
"December 20, 2024 at 08:00PM",CEO,Brandão85,7baYqYOACZucN0YJkqZwyx,https://open.spotify.com/track/7baYqYOACZucN0YJkqZwyx
"December 20, 2024 at 08:03PM",CEO,Brandão85,7baYqYOACZucN0YJkqZwyx,https://open.spotify.com/track/7baYqYOACZucN0YJkqZwyx
"December 20, 2024 at 08:06PM",Ballena,Vulgo FK,1Vy9Wn5sbiduZKBqBlH3Mc,https://open.spotify.com/track/1Vy9Wn5sbiduZKBqBlH3Mc
"December 20, 2024 at 08:11PM",Deus Perdoa,Filipe Ret,4tuFNhM69UakXdPg4RrNvp,https://open.spotify.com/track/4tuFNhM69UakXdPg4RrNvp
"December 20, 2024 at 08:14PM",GOTHAM,MC Cabelinho,415dld79DDW9drRA3luAqf,https://open.spotify.com/track/415dld79DDW9drRA3luAqf
"December 20, 2024 at 08:17PM",100 Placas,Matuê,0H9zRoFnz8NFfnEEt9X7Gt,https://open.spotify.com/track/0H9zRoFnz8NFfnEEt9X7Gt
"December 20, 2024 at 08:20PM",Detalhes,Veigh,5dkytCgrODAV4HzGy0Sl94,https://open.spotify.com/track/5dkytCgrODAV4HzGy0Sl94
"December 20, 2024 at 08:24PM",Prosperidade,Filipe Ret,7sG9CqpgxDM7YnXUybzzx9,https://open.spotify.com/track/7sG9CqpgxDM7YnXUybzzx9
"December 20, 2024 at 08:28PM",Cartão Black,MC Caverinha,12YCtLHGk6tP6RbHDHflCs,https://open.spotify.com/track/12YCtLHGk6tP6RbHDHflCs
"December 20, 2024 at 09:06PM",Medley de Igaratá 3,Mc Negão Original,4FbYt9D0katV4nXZaC01Yt,https://open.spotify.com/track/4FbYt9D0katV4nXZaC01Yt
"December 20, 2024 at 10:27PM",POOL PARTY,MC Cabelinho,6oQ6511FBtTdyyGuVOblEF,https://open.spotify.com/track/6oQ6511FBtTdyyGuVOblEF
"December 20, 2024 at 10:28PM",POOL PARTY,MC Cabelinho,6oQ6511FBtTdyyGuVOblEF,https://open.spotify.com/track/6oQ6511FBtTdyyGuVOblEF
"December 20, 2024 at 10:32PM",Ibiza,L7NNON,0iqMxa5BrNSP4ogxOwwqIK,https://open.spotify.com/track/0iqMxa5BrNSP4ogxOwwqIK
"December 20, 2024 at 10:53PM",nssmnsb,MC Cabelinho,2JQnJDm11xI1aPDydn5qIN,https://open.spotify.com/track/2JQnJDm11xI1aPDydn5qIN
"December 20, 2024 at 10:56PM",FNB,Japa,5JX23868UTT3DBgj7i5yrK,https://open.spotify.com/track/5JX23868UTT3DBgj7i5yrK
"December 21, 2024 at 08:35AM",Amor de 1h,WIU,688p6uyAS8MBxWSfExaXx5,https://open.spotify.com/track/688p6uyAS8MBxWSfExaXx5
"December 21, 2024 at 08:38AM",terminei recentemente,MC Cabelinho,32Pnch1VwRe5aEubdr5SaH,https://open.spotify.com/track/32Pnch1VwRe5aEubdr5SaH
"December 21, 2024 at 08:46AM",ngm é perfeito,MC Cabelinho,48s5RykIHKyvbE04ejMxH1,https://open.spotify.com/track/48s5RykIHKyvbE04ejMxH1
"December 21, 2024 at 08:49AM",acabou o amor,MC Cabelinho,3TuJODOhChHkg1pbMQ8RW4,https://open.spotify.com/track/3TuJODOhChHkg1pbMQ8RW4
"December 21, 2024 at 08:52AM",tigrinho,MC Cabelinho,56x69XVUEab7NtWMUYvcLe,https://open.spotify.com/track/56x69XVUEab7NtWMUYvcLe
"December 21, 2024 at 08:55AM",The Party Never Ends,Juice WRLD,33BBo7zULt3O7mgE3pWMM5,https://open.spotify.com/track/33BBo7zULt3O7mgE3pWMM5
"December 21, 2024 at 08:58AM",Jeffrey,Juice WRLD,6YUrzxcR2tAV0jtwlcSvgt,https://open.spotify.com/track/6YUrzxcR2tAV0jtwlcSvgt
"December 21, 2024 at 09:02AM",Cuffed,Juice WRLD,4Y5IZAa51QUdIuX0VvSe7v,https://open.spotify.com/track/4Y5IZAa51QUdIuX0VvSe7v
"December 21, 2024 at 09:04AM",Misfit,Juice WRLD,4oFhT5d5TDTJnkc22hiczk,https://open.spotify.com/track/4oFhT5d5TDTJnkc22hiczk
"December 21, 2024 at 09:08AM",AGATS2 (Insecure) [with Nicki Minaj],Juice WRLD,2iVpUQJaQjOWGja05zyIj9,https://open.spotify.com/track/2iVpUQJaQjOWGja05zyIj9
"December 21, 2024 at 09:13AM",Best Friend (with Fall Out Boy),Juice WRLD,1zKuSINcb2QSE7m6mk6J36,https://open.spotify.com/track/1zKuSINcb2QSE7m6mk6J36
"December 21, 2024 at 10:43AM",terminei recentemente,MC Cabelinho,32Pnch1VwRe5aEubdr5SaH,https://open.spotify.com/track/32Pnch1VwRe5aEubdr5SaH
"December 21, 2024 at 10:48AM",ngm é perfeito,MC Cabelinho,48s5RykIHKyvbE04ejMxH1,https://open.spotify.com/track/48s5RykIHKyvbE04ejMxH1
"December 21, 2024 at 10:52AM",nssmnsb,MC Cabelinho,2JQnJDm11xI1aPDydn5qIN,https://open.spotify.com/track/2JQnJDm11xI1aPDydn5qIN
"December 21, 2024 at 10:54AM",terminei recentemente,MC Cabelinho,32Pnch1VwRe5aEubdr5SaH,https://open.spotify.com/track/32Pnch1VwRe5aEubdr5SaH
"December 21, 2024 at 10:58AM",ngm é perfeito,MC Cabelinho,48s5RykIHKyvbE04ejMxH1,https://open.spotify.com/track/48s5RykIHKyvbE04ejMxH1
"December 21, 2024 at 11:01AM",acabou o amor,MC Cabelinho,3TuJODOhChHkg1pbMQ8RW4,https://open.spotify.com/track/3TuJODOhChHkg1pbMQ8RW4
"December 21, 2024 at 11:04AM",tigrinho,MC Cabelinho,56x69XVUEab7NtWMUYvcLe,https://open.spotify.com/track/56x69XVUEab7NtWMUYvcLe
"December 21, 2024 at 11:07AM",Balanço de Rede,WIU,0qaEgZu9Qq9D41zyiAiiro,https://open.spotify.com/track/0qaEgZu9Qq9D41zyiAiiro
"December 21, 2024 at 11:10AM",Voando Num Cisne Negro,Filipe Ret,45eASeDwKCiuTlVUl86jzh,https://open.spotify.com/track/45eASeDwKCiuTlVUl86jzh
"December 21, 2024 at 11:12AM",Vida Eterna,Filipe Ret,54uhguG9xPmCBB4NCbXaWw,https://open.spotify.com/track/54uhguG9xPmCBB4NCbXaWw
"December 21, 2024 at 11:15AM",Quando O Tempo Fechar,Filipe Ret,3Qmd1osh5bArdIRjhpafyz,https://open.spotify.com/track/3Qmd1osh5bArdIRjhpafyz
"December 21, 2024 at 11:17AM",Vibe Infinita,Filipe Ret,3zZzG8v295s437L9X8qjlZ,https://open.spotify.com/track/3zZzG8v295s437L9X8qjlZ
"December 21, 2024 at 11:20AM",Quero Paz,Filipe Ret,2jtg6PA6LmQQa7fS0a7MbF,https://open.spotify.com/track/2jtg6PA6LmQQa7fS0a7MbF
"December 21, 2024 at 11:22AM",Acima De Mim Só Deus,Filipe Ret,08adMS3hYWRQlYmUwGI5rB,https://open.spotify.com/track/08adMS3hYWRQlYmUwGI5rB
"December 21, 2024 at 11:25AM",TEMPO DO OURO,Alee,7a9sHTuIYHpwiAFUMgm7A7,https://open.spotify.com/track/7a9sHTuIYHpwiAFUMgm7A7
"December 21, 2024 at 11:27AM",ON,Alee,3TKDsrJkQhHZ7HDCLFrxFf,https://open.spotify.com/track/3TKDsrJkQhHZ7HDCLFrxFf
"December 21, 2024 at 11:30AM",Nós Combina,Mãolee,4ZrKyfCV1UcHuZjbLp03fM,https://open.spotify.com/track/4ZrKyfCV1UcHuZjbLp03fM
"December 21, 2024 at 11:32AM",Trap de Cria 2,Kyan,5qnho1YQwjbuTa3j3pfoyS,https://open.spotify.com/track/5qnho1YQwjbuTa3j3pfoyS
"December 21, 2024 at 11:35AM",Cena de Cinema,Filipe Ret,0CI8HkuouIAugyOiWkYkt8,https://open.spotify.com/track/0CI8HkuouIAugyOiWkYkt8
"December 21, 2024 at 11:39AM",nssmnsb,MC Cabelinho,2JQnJDm11xI1aPDydn5qIN,https://open.spotify.com/track/2JQnJDm11xI1aPDydn5qIN
"December 21, 2024 at 11:43AM",carta aberta,MC Cabelinho,1uMxxxao5o9zRMbEOUoODl,https://open.spotify.com/track/1uMxxxao5o9zRMbEOUoODl
"December 21, 2024 at 11:46AM",acabou o amor,MC Cabelinho,3TuJODOhChHkg1pbMQ8RW4,https://open.spotify.com/track/3TuJODOhChHkg1pbMQ8RW4
"December 21, 2024 at 11:49AM",tigrinho,MC Cabelinho,56x69XVUEab7NtWMUYvcLe,https://open.spotify.com/track/56x69XVUEab7NtWMUYvcLe
"December 21, 2024 at 11:52AM",quem me dera,MC Cabelinho,3KtyJBBNlfs5R0H9dgZDWK,https://open.spotify.com/track/3KtyJBBNlfs5R0H9dgZDWK
"December 21, 2024 at 11:55AM",bala e fogo,MC Cabelinho,1p7HNEMov0qf7kZgd0pQR1,https://open.spotify.com/track/1p7HNEMov0qf7kZgd0pQR1
"December 21, 2024 at 11:58AM",terminei recentemente,MC Cabelinho,32Pnch1VwRe5aEubdr5SaH,https://open.spotify.com/track/32Pnch1VwRe5aEubdr5SaH
"December 21, 2024 at 12:02PM",garrafa vazia,MC Cabelinho,4VNAAEN2euoyl7N8E3QSph,https://open.spotify.com/track/4VNAAEN2euoyl7N8E3QSph
"December 21, 2024 at 12:08PM",ngm é perfeito,MC Cabelinho,48s5RykIHKyvbE04ejMxH1,https://open.spotify.com/track/48s5RykIHKyvbE04ejMxH1
"December 21, 2024 at 12:11PM",mero pecador,MC Cabelinho,7M3UkYTx6ZY2tkrOKCz9fa,https://open.spotify.com/track/7M3UkYTx6ZY2tkrOKCz9fa
"December 21, 2024 at 12:17PM",nssmnsb,MC Cabelinho,2JQnJDm11xI1aPDydn5qIN,https://open.spotify.com/track/2JQnJDm11xI1aPDydn5qIN
"December 21, 2024 at 12:21PM",acabou o amor,MC Cabelinho,3TuJODOhChHkg1pbMQ8RW4,https://open.spotify.com/track/3TuJODOhChHkg1pbMQ8RW4
"December 21, 2024 at 12:23PM",tigrinho,MC Cabelinho,56x69XVUEab7NtWMUYvcLe,https://open.spotify.com/track/56x69XVUEab7NtWMUYvcLe
"December 21, 2024 at 12:26PM",quem me dera,MC Cabelinho,3KtyJBBNlfs5R0H9dgZDWK,https://open.spotify.com/track/3KtyJBBNlfs5R0H9dgZDWK
"December 21, 2024 at 12:34PM",ngm é perfeito,MC Cabelinho,48s5RykIHKyvbE04ejMxH1,https://open.spotify.com/track/48s5RykIHKyvbE04ejMxH1
"December 21, 2024 at 12:37PM",bala e fogo,MC Cabelinho,1p7HNEMov0qf7kZgd0pQR1,https://open.spotify.com/track/1p7HNEMov0qf7kZgd0pQR1
